X1,X2,X3,X4,X5,Y1,Y2,Y3,Y4,Y5 
0.9097514,0.7867064,0.25757343,0.82623124,0.76274717,1.0,0.0,0.0,0.0,0.0
0.947068,0.7583492,0.30110177,0.65655524,0.67893344,1.0,0.0,0.0,0.0,0.0
0.9285452,0.64218587,0.1497806,0.8001908,0.57365775,1.0,0.0,0.0,0.0,0.0
0.9418299,0.7377564,0.24523675,0.67751634,0.789452,1.0,0.0,0.0,0.0,0.0
0.9275612,0.7431033,0.20542559,0.7043148,0.70852274,1.0,0.0,0.0,0.0,0.0
0.9210913,0.6654194,0.19039835,0.62987834,0.74538034,1.0,0.0,0.0,0.0,0.0
0.94644487,0.7779304,0.33737278,0.794645,0.5798388,1.0,0.0,0.0,0.0,0.0
0.91705257,0.764556,0.36184254,0.7115555,0.7104834,1.0,0.0,0.0,0.0,0.0
0.9244058,0.67040294,0.21238467,0.72442913,0.77181923,1.0,0.0,0.0,0.0,0.0
0.9275685,0.7243226,0.26428622,0.7290636,0.8046328,1.0,0.0,0.0,0.0,0.0
0.94300646,0.8262139,0.37738162,0.81221,0.6078469,1.0,0.0,0.0,0.0,0.0
0.9692867,0.7402228,0.3265834,0.5983491,0.8534242,1.0,0.0,0.0,0.0,0.0
0.9509198,0.7647366,0.26284865,0.7190454,0.6909656,1.0,0.0,0.0,0.0,0.0
0.9383813,0.75521547,0.20434126,0.72192633,0.7374041,1.0,0.0,0.0,0.0,0.0
0.93663925,0.72487766,0.28300628,0.74189025,0.6311134,1.0,0.0,0.0,0.0,0.0
0.91381544,0.7577026,0.25798059,0.7327296,0.84433955,1.0,0.0,0.0,0.0,0.0
0.959225,0.7286548,0.34274283,0.5736925,0.7682542,1.0,0.0,0.0,0.0,0.0
0.9585947,0.753923,0.16742669,0.69340193,0.6694957,1.0,0.0,0.0,0.0,0.0
0.94974375,0.75247145,0.2635253,0.75391054,0.6076362,1.0,0.0,0.0,0.0,0.0
0.91774374,0.70930564,0.1528209,0.6922151,0.73682535,1.0,0.0,0.0,0.0,0.0
0.918806,0.6877783,0.19059332,0.7812855,0.7013452,1.0,0.0,0.0,0.0,0.0
0.9408051,0.7530899,0.2196279,0.6835577,0.7005503,1.0,0.0,0.0,0.0,0.0
0.9599871,0.8022296,0.35214695,0.68923616,0.7624884,1.0,0.0,0.0,0.0,0.0
0.9364874,0.69641703,0.28055194,0.6449038,0.67377985,1.0,0.0,0.0,0.0,0.0
0.9226231,0.77093977,0.21036537,0.78802836,0.71577245,1.0,0.0,0.0,0.0,0.0
0.95063883,0.7783861,0.3437946,0.7542651,0.6292914,1.0,0.0,0.0,0.0,0.0
0.95928407,0.7684806,0.3464612,0.74871105,0.67113495,1.0,0.0,0.0,0.0,0.0
0.92813116,0.74118704,0.26054296,0.7391502,0.65948284,1.0,0.0,0.0,0.0,0.0
0.9373056,0.7404604,0.33354354,0.7058905,0.5928506,1.0,0.0,0.0,0.0,0.0
0.9159359,0.72850037,0.17912123,0.7429006,0.7818571,1.0,0.0,0.0,0.0,0.0
0.9490258,0.738148,0.29403442,0.66056424,0.65509045,1.0,0.0,0.0,0.0,0.0
0.9512019,0.794616,0.18583596,0.7957035,0.58311474,1.0,0.0,0.0,0.0,0.0
0.9439472,0.81282794,0.32755837,0.7850115,0.64703065,1.0,0.0,0.0,0.0,0.0
0.914837,0.6558771,0.238953,0.6647473,0.7535151,1.0,0.0,0.0,0.0,0.0
0.93778664,0.69677603,0.2671531,0.70187443,0.65886796,1.0,0.0,0.0,0.0,0.0
0.9170984,0.66753626,0.25608277,0.72518945,0.7656203,1.0,0.0,0.0,0.0,0.0
0.9596883,0.75901777,0.17382017,0.7041322,0.7964403,1.0,0.0,0.0,0.0,0.0
0.9451678,0.76645094,0.37360743,0.65166926,0.70875716,1.0,0.0,0.0,0.0,0.0
0.91024,0.75946736,0.3814831,0.7859982,0.6146229,1.0,0.0,0.0,0.0,0.0
0.95196164,0.73826873,0.26196203,0.6669698,0.7448344,1.0,0.0,0.0,0.0,0.0
0.9141201,0.73181856,0.3481751,0.66615844,0.83335567,1.0,0.0,0.0,0.0,0.0
0.9067155,0.6581136,0.23830898,0.6804427,0.8004933,1.0,0.0,0.0,0.0,0.0
0.94781834,0.7901211,0.23925392,0.7145493,0.8388944,1.0,0.0,0.0,0.0,0.0
0.94908196,0.694638,0.12538902,0.6217811,0.71649826,1.0,0.0,0.0,0.0,0.0
0.9936564,0.72880226,0.24310596,0.72840047,0.59342873,1.0,0.0,0.0,0.0,0.0
0.98352075,0.7215043,0.22597785,0.61716056,0.6326909,1.0,0.0,0.0,0.0,0.0
0.96385276,0.74591786,0.27120072,0.739278,0.6413136,1.0,0.0,0.0,0.0,0.0
0.966537,0.7475411,0.30921423,0.59611017,0.7556236,1.0,0.0,0.0,0.0,0.0
0.944702,0.7331419,0.28278983,0.58065146,0.8800187,1.0,0.0,0.0,0.0,0.0
0.9150429,0.7342194,0.28898326,0.65480345,0.7602796,1.0,0.0,0.0,0.0,0.0
0.89949286,0.7313929,0.2579106,0.8184865,0.62659895,1.0,0.0,0.0,0.0,0.0
0.9551743,0.76968986,0.2669331,0.7663291,0.5556906,1.0,0.0,0.0,0.0,0.0
0.9234124,0.7103926,0.1791231,0.7107148,0.83527523,1.0,0.0,0.0,0.0,0.0
0.9479206,0.7626656,0.2826824,0.70002294,0.70683414,1.0,0.0,0.0,0.0,0.0
0.95063984,0.7499409,0.17310283,0.7604133,0.57473904,1.0,0.0,0.0,0.0,0.0
0.94127166,0.7735419,0.25368086,0.7606621,0.772656,1.0,0.0,0.0,0.0,0.0
0.93804115,0.7368335,0.32413545,0.6652825,0.8054213,1.0,0.0,0.0,0.0,0.0
0.9771778,0.79191214,0.32666343,0.6354986,0.7084717,1.0,0.0,0.0,0.0,0.0
0.9736932,0.7912678,0.28235972,0.7895336,0.56988025,1.0,0.0,0.0,0.0,0.0
0.9342371,0.7368851,0.34185222,0.7283375,0.64316916,1.0,0.0,0.0,0.0,0.0
0.9519786,0.73694485,0.35877657,0.5582256,0.7953799,1.0,0.0,0.0,0.0,0.0
0.959925,0.7662552,0.20253107,0.76684415,0.60821635,1.0,0.0,0.0,0.0,0.0
0.9518592,0.7462821,0.2919034,0.6831799,0.73455656,1.0,0.0,0.0,0.0,0.0
0.92233104,0.81852657,0.39800537,0.7941405,0.6767732,1.0,0.0,0.0,0.0,0.0
0.95260966,0.7444644,0.35803935,0.70662034,0.72102976,1.0,0.0,0.0,0.0,0.0
0.93171215,0.716405,0.250421,0.6870257,0.6695238,1.0,0.0,0.0,0.0,0.0
0.9646327,0.73071945,0.25544268,0.75216013,0.52699184,1.0,0.0,0.0,0.0,0.0
0.961061,0.76252425,0.21396302,0.6576779,0.75616556,1.0,0.0,0.0,0.0,0.0
0.9998615,0.836261,0.3001585,0.79513496,0.5346639,1.0,0.0,0.0,0.0,0.0
0.92841023,0.76755756,0.15158364,0.729796,0.7639384,1.0,0.0,0.0,0.0,0.0
0.944848,0.7111336,0.24114595,0.69566464,0.6675037,1.0,0.0,0.0,0.0,0.0
0.95532715,0.7466668,0.2780333,0.6650815,0.64105076,1.0,0.0,0.0,0.0,0.0
0.9442771,0.5951489,0.10324475,0.61050797,0.6696699,1.0,0.0,0.0,0.0,0.0
0.9427089,0.78928554,0.26306587,0.7490307,0.6816558,1.0,0.0,0.0,0.0,0.0
0.97366273,0.7743198,0.223569,0.78209615,0.49944744,1.0,0.0,0.0,0.0,0.0
0.9214128,0.68731236,0.17404322,0.6921808,0.78759825,1.0,0.0,0.0,0.0,0.0
0.9417788,0.84733665,0.31338716,0.77361625,0.7325546,1.0,0.0,0.0,0.0,0.0
0.9623003,0.77625257,0.27696443,0.6978528,0.75654286,1.0,0.0,0.0,0.0,0.0
0.94523513,0.738553,0.25818443,0.8110813,0.66780525,1.0,0.0,0.0,0.0,0.0
0.9272198,0.71925336,0.26848704,0.66765636,0.7208407,1.0,0.0,0.0,0.0,0.0
0.9114195,0.64025605,0.14952645,0.6992481,0.71118915,1.0,0.0,0.0,0.0,0.0
0.93346375,0.6685122,0.23053594,0.63837737,0.6331095,1.0,0.0,0.0,0.0,0.0
0.9645827,0.7882259,0.29302034,0.7150193,0.76427513,1.0,0.0,0.0,0.0,0.0
0.9242216,0.7042995,0.13009524,0.79499936,0.6705445,1.0,0.0,0.0,0.0,0.0
0.94569993,0.710175,0.20536663,0.7071263,0.68913454,1.0,0.0,0.0,0.0,0.0
0.9272987,0.65563774,0.12846698,0.7125684,0.6461433,1.0,0.0,0.0,0.0,0.0
0.96973634,0.70485467,0.13351567,0.69496566,0.5563287,1.0,0.0,0.0,0.0,0.0
0.95978236,0.7897966,0.28008854,0.65557855,0.75000876,1.0,0.0,0.0,0.0,0.0
0.95100623,0.7692198,0.25438678,0.71275526,0.76310766,1.0,0.0,0.0,0.0,0.0
0.95779896,0.78446764,0.20936589,0.61199343,0.74991363,1.0,0.0,0.0,0.0,0.0
0.9150675,0.6994117,0.18719839,0.7646014,0.63636994,1.0,0.0,0.0,0.0,0.0
0.972139,0.77315664,0.2793494,0.5936768,0.7064358,1.0,0.0,0.0,0.0,0.0
0.88113433,0.6652227,0.24135162,0.8049087,0.5792028,1.0,0.0,0.0,0.0,0.0
0.8898555,0.70576745,0.24156891,0.71114665,0.8056446,1.0,0.0,0.0,0.0,0.0
0.9327918,0.75185937,0.2402788,0.6954203,0.7891463,1.0,0.0,0.0,0.0,0.0
0.95973855,0.82092595,0.2918352,0.7151994,0.7396611,1.0,0.0,0.0,0.0,0.0
0.9225489,0.740997,0.21426924,0.73950833,0.64174205,1.0,0.0,0.0,0.0,0.0
0.893398,0.7012613,0.2109602,0.720492,0.7531743,1.0,0.0,0.0,0.0,0.0
0.9276411,0.78147745,0.26630035,0.8181775,0.626565,1.0,0.0,0.0,0.0,0.0
0.91642594,0.645789,0.20199364,0.7052348,0.74507815,1.0,0.0,0.0,0.0,0.0
0.9863705,0.84570515,0.35435122,0.7539109,0.64349574,1.0,0.0,0.0,0.0,0.0
0.9326681,0.7132789,0.27478474,0.712628,0.6153867,1.0,0.0,0.0,0.0,0.0
0.9478666,0.7901354,0.2943276,0.7365514,0.71870375,1.0,0.0,0.0,0.0,0.0
0.9188646,0.69223154,0.3018406,0.740212,0.7155773,1.0,0.0,0.0,0.0,0.0
0.9213031,0.7652567,0.33388254,0.777708,0.67184097,1.0,0.0,0.0,0.0,0.0
0.9381336,0.82435745,0.35403395,0.67979014,0.78383327,1.0,0.0,0.0,0.0,0.0
0.8926087,0.722306,0.19830334,0.7746706,0.760782,1.0,0.0,0.0,0.0,0.0
0.9422344,0.69015765,0.17103481,0.64750546,0.68000275,1.0,0.0,0.0,0.0,0.0
0.9784916,0.79554754,0.20704317,0.75201935,0.6181594,1.0,0.0,0.0,0.0,0.0
0.9550898,0.74511135,0.25888273,0.7561507,0.6379204,1.0,0.0,0.0,0.0,0.0
0.96534234,0.7630253,0.26046053,0.7161899,0.63012934,1.0,0.0,0.0,0.0,0.0
0.9434741,0.7697962,0.2559746,0.6841317,0.7163374,1.0,0.0,0.0,0.0,0.0
0.9291858,0.7577672,0.27194458,0.7826726,0.62791127,1.0,0.0,0.0,0.0,0.0
0.9454752,0.781957,0.32121637,0.6834198,0.7622024,1.0,0.0,0.0,0.0,0.0
0.9227623,0.7258393,0.21523225,0.78270316,0.56620926,1.0,0.0,0.0,0.0,0.0
0.93977374,0.73779285,0.18968531,0.7367139,0.6607537,1.0,0.0,0.0,0.0,0.0
0.9586315,0.68750495,0.22165827,0.68346834,0.5109376,1.0,0.0,0.0,0.0,0.0
0.95374537,0.8084782,0.35353217,0.8005584,0.6653931,1.0,0.0,0.0,0.0,0.0
0.89177877,0.6512735,0.26697657,0.69336516,0.66159594,1.0,0.0,0.0,0.0,0.0
0.8891514,0.642807,0.13910107,0.76757365,0.7117794,1.0,0.0,0.0,0.0,0.0
0.971926,0.81717974,0.26827884,0.7311613,0.7005006,1.0,0.0,0.0,0.0,0.0
0.9474728,0.7040895,0.17828791,0.6804,0.6738532,1.0,0.0,0.0,0.0,0.0
0.974378,0.7954942,0.23567283,0.72107995,0.66860205,1.0,0.0,0.0,0.0,0.0
0.93245095,0.7916528,0.41437262,0.7249711,0.7315733,1.0,0.0,0.0,0.0,0.0
0.9089208,0.7511697,0.21852268,0.78615206,0.73125374,1.0,0.0,0.0,0.0,0.0
0.93224746,0.7546058,0.2713195,0.83470064,0.69075984,1.0,0.0,0.0,0.0,0.0
0.98325074,0.8280977,0.32698834,0.71257436,0.67993027,1.0,0.0,0.0,0.0,0.0
0.9557088,0.74832064,0.27674726,0.65447813,0.76350856,1.0,0.0,0.0,0.0,0.0
0.9247781,0.67574376,0.18564329,0.6788792,0.6554146,1.0,0.0,0.0,0.0,0.0
0.9228168,0.75052804,0.26116765,0.66740566,0.85677516,1.0,0.0,0.0,0.0,0.0
0.9403905,0.7741724,0.21558177,0.7430454,0.76877695,1.0,0.0,0.0,0.0,0.0
0.9109422,0.72981554,0.34563485,0.68487763,0.6409142,1.0,0.0,0.0,0.0,0.0
0.8913226,0.688885,0.30118433,0.71029186,0.7271062,1.0,0.0,0.0,0.0,0.0
0.8982482,0.71260864,0.24599954,0.7835943,0.65790814,1.0,0.0,0.0,0.0,0.0
0.96787715,0.7673907,0.17314966,0.7106552,0.74920154,1.0,0.0,0.0,0.0,0.0
0.94620234,0.67912817,0.30565917,0.6713107,0.63895833,1.0,0.0,0.0,0.0,0.0
0.9350058,0.73066163,0.23213686,0.6710716,0.79502046,1.0,0.0,0.0,0.0,0.0
0.9334995,0.77621704,0.32188493,0.736847,0.73073554,1.0,0.0,0.0,0.0,0.0
0.91590613,0.7388501,0.354542,0.7757425,0.68327725,1.0,0.0,0.0,0.0,0.0
0.9463159,0.74981344,0.20288852,0.6936714,0.66788286,1.0,0.0,0.0,0.0,0.0
0.92541575,0.7678687,0.34237438,0.7961582,0.69178516,1.0,0.0,0.0,0.0,0.0
0.96219456,0.6919451,0.2131733,0.5328254,0.8202309,1.0,0.0,0.0,0.0,0.0
0.9210822,0.7641968,0.3290965,0.7151045,0.6955327,1.0,0.0,0.0,0.0,0.0
0.9288332,0.72382325,0.24980943,0.70474064,0.7298261,1.0,0.0,0.0,0.0,0.0
0.9118053,0.7092007,0.21159598,0.73165303,0.6793401,1.0,0.0,0.0,0.0,0.0
0.92400014,0.73361117,0.27025622,0.75828356,0.666225,1.0,0.0,0.0,0.0,0.0
0.94992024,0.77051383,0.25258815,0.7016689,0.7472991,1.0,0.0,0.0,0.0,0.0
0.8852277,0.73177433,0.29458818,0.7122892,0.90696305,1.0,0.0,0.0,0.0,0.0
0.93406093,0.7811624,0.4607308,0.66087943,0.75591886,1.0,0.0,0.0,0.0,0.0
0.86974156,0.6278995,0.13776346,0.80063957,0.65046394,1.0,0.0,0.0,0.0,0.0
0.9393892,0.73361963,0.2900771,0.82785875,0.56786686,1.0,0.0,0.0,0.0,0.0
0.91571987,0.6970364,0.19015935,0.70164317,0.8363108,1.0,0.0,0.0,0.0,0.0
0.9359963,0.7436862,0.20714217,0.7090997,0.75725716,1.0,0.0,0.0,0.0,0.0
0.9374705,0.7730748,0.28701553,0.7064823,0.8110693,1.0,0.0,0.0,0.0,0.0
0.93862575,0.84692454,0.40873507,0.6844513,0.7398517,1.0,0.0,0.0,0.0,0.0
0.9145077,0.7018532,0.22612478,0.7616214,0.7486966,1.0,0.0,0.0,0.0,0.0
0.93991876,0.74682164,0.2115175,0.7381349,0.69923234,1.0,0.0,0.0,0.0,0.0
0.9447917,0.80441964,0.23965083,0.78767085,0.6114939,1.0,0.0,0.0,0.0,0.0
0.9631389,0.8716431,0.41741085,0.67662525,0.7826374,1.0,0.0,0.0,0.0,0.0
0.9267459,0.67700535,0.1484047,0.619141,0.7254654,1.0,0.0,0.0,0.0,0.0
0.95960903,0.7793911,0.13791253,0.8064852,0.67740464,1.0,0.0,0.0,0.0,0.0
0.90891176,0.6829924,0.23212218,0.65309614,0.70122606,1.0,0.0,0.0,0.0,0.0
0.91286546,0.73498017,0.25734022,0.71463823,0.6826337,1.0,0.0,0.0,0.0,0.0
0.9279945,0.694123,0.2985734,0.58777136,0.7361207,1.0,0.0,0.0,0.0,0.0
0.90584296,0.75864255,0.31643987,0.71575004,0.7501479,1.0,0.0,0.0,0.0,0.0
0.94562596,0.7593654,0.10832005,0.6670605,0.74486536,1.0,0.0,0.0,0.0,0.0
0.9613916,0.7836561,0.2257489,0.7551506,0.61979306,1.0,0.0,0.0,0.0,0.0
0.90972954,0.715345,0.21258216,0.7388141,0.6675476,1.0,0.0,0.0,0.0,0.0
0.9358214,0.7109253,0.16615176,0.76784307,0.6380576,1.0,0.0,0.0,0.0,0.0
0.9078192,0.76238835,0.23182257,0.78496206,0.6699941,1.0,0.0,0.0,0.0,0.0
0.97848594,0.86120635,0.3479623,0.6946074,0.77977383,1.0,0.0,0.0,0.0,0.0
0.9433195,0.7442503,0.35129791,0.7432149,0.64674234,1.0,0.0,0.0,0.0,0.0
0.9488965,0.7526078,0.28551972,0.74141556,0.7114067,1.0,0.0,0.0,0.0,0.0
0.9164747,0.72351116,0.2834456,0.661715,0.75965095,1.0,0.0,0.0,0.0,0.0
0.9212829,0.71257573,0.24927889,0.68457043,0.7728616,1.0,0.0,0.0,0.0,0.0
0.9390195,0.8033992,0.30278116,0.73704296,0.74042094,1.0,0.0,0.0,0.0,0.0
0.94791967,0.7963522,0.23598763,0.7781515,0.6077072,1.0,0.0,0.0,0.0,0.0
0.95090216,0.7100607,0.2257829,0.7581177,0.6063045,1.0,0.0,0.0,0.0,0.0
0.9208243,0.701193,0.22819111,0.74221647,0.63225436,1.0,0.0,0.0,0.0,0.0
0.94511145,0.7215256,0.23886612,0.7099957,0.6477108,1.0,0.0,0.0,0.0,0.0
0.93426985,0.76997715,0.2609458,0.641853,0.8294678,1.0,0.0,0.0,0.0,0.0
0.9112751,0.7287752,0.21677709,0.8047808,0.5916543,1.0,0.0,0.0,0.0,0.0
0.92089653,0.73807144,0.29425633,0.7233381,0.6870987,1.0,0.0,0.0,0.0,0.0
0.910188,0.71808547,0.16546594,0.87152755,0.6003829,1.0,0.0,0.0,0.0,0.0
0.94771326,0.77497554,0.33071932,0.686032,0.8077871,1.0,0.0,0.0,0.0,0.0
0.9409178,0.7530458,0.2795402,0.770104,0.7085108,1.0,0.0,0.0,0.0,0.0
0.93224233,0.65732414,0.13285984,0.61146164,0.66041195,1.0,0.0,0.0,0.0,0.0
0.94455194,0.71375704,0.3101031,0.70175886,0.61296594,1.0,0.0,0.0,0.0,0.0
0.93471295,0.7749587,0.29911244,0.7014192,0.8278775,1.0,0.0,0.0,0.0,0.0
0.9407936,0.81422627,0.38653338,0.7418352,0.69849676,1.0,0.0,0.0,0.0,0.0
0.9147949,0.77284914,0.36644295,0.74276686,0.7022751,1.0,0.0,0.0,0.0,0.0
0.93855053,0.7135568,0.20890206,0.69393575,0.69805145,1.0,0.0,0.0,0.0,0.0
0.93426853,0.77974916,0.23759896,0.8135662,0.72001725,1.0,0.0,0.0,0.0,0.0
0.9481951,0.76452833,0.19848843,0.77427226,0.6585749,1.0,0.0,0.0,0.0,0.0
0.9264269,0.75448745,0.30876255,0.82792526,0.63247085,1.0,0.0,0.0,0.0,0.0
0.90079266,0.6412568,0.10342661,0.6719924,0.7148541,1.0,0.0,0.0,0.0,0.0
0.9563415,0.7374119,0.20532422,0.6262301,0.7603309,1.0,0.0,0.0,0.0,0.0
0.9379656,0.7280764,0.243284,0.687389,0.73868066,1.0,0.0,0.0,0.0,0.0
0.9821822,0.8054386,0.36895463,0.69957805,0.6542862,1.0,0.0,0.0,0.0,0.0
0.9844227,0.7248119,0.20380594,0.72244716,0.5598602,1.0,0.0,0.0,0.0,0.0
0.9473351,0.7346013,0.33273786,0.7203215,0.61414963,1.0,0.0,0.0,0.0,0.0
0.929562,0.7085544,0.26845467,0.5861205,0.8366731,1.0,0.0,0.0,0.0,0.0
0.899168,0.6181241,0.14164974,0.768883,0.7155796,1.0,0.0,0.0,0.0,0.0
0.96561825,0.7152987,0.2828773,0.6263958,0.5411535,1.0,0.0,0.0,0.0,0.0
0.9604501,0.72218645,0.1611768,0.6169114,0.7126432,1.0,0.0,0.0,0.0,0.0
0.96440285,0.71298677,0.33546123,0.6111764,0.66505057,1.0,0.0,0.0,0.0,0.0
0.94654137,0.81352806,0.26453015,0.8473272,0.66034657,1.0,0.0,0.0,0.0,0.0
0.905118,0.648499,0.13866411,0.69450235,0.81563646,1.0,0.0,0.0,0.0,0.0
0.9026095,0.8214926,0.16643691,0.83827686,0.7527903,1.0,0.0,0.0,0.0,0.0
0.94146687,0.76221365,0.21967928,0.75869054,0.58645475,1.0,0.0,0.0,0.0,0.0
0.91683406,0.7786091,0.34499723,0.6990394,0.85798705,1.0,0.0,0.0,0.0,0.0
0.93159467,0.7365918,0.28010628,0.7233501,0.8127882,1.0,0.0,0.0,0.0,0.0
0.93708086,0.7461276,0.24229859,0.65716183,0.77621776,1.0,0.0,0.0,0.0,0.0
0.9477613,0.773477,0.31691888,0.75951767,0.61136395,1.0,0.0,0.0,0.0,0.0
0.94783044,0.77577186,0.25631112,0.7289897,0.6526462,1.0,0.0,0.0,0.0,0.0
0.9441115,0.73483163,0.36112896,0.69633365,0.6489471,1.0,0.0,0.0,0.0,0.0
0.9196727,0.6180423,0.16746598,0.6341485,0.70641804,1.0,0.0,0.0,0.0,0.0
0.9026248,0.7348885,0.21652363,0.79004633,0.6699185,1.0,0.0,0.0,0.0,0.0
0.93404967,0.784886,0.29644382,0.75986916,0.7670346,1.0,0.0,0.0,0.0,0.0
0.9258596,0.74684566,0.32443964,0.7727274,0.6940592,1.0,0.0,0.0,0.0,0.0
0.9942568,0.7514668,0.20436715,0.6782482,0.59477156,1.0,0.0,0.0,0.0,0.0
0.9463535,0.69676274,0.22071245,0.72248733,0.57351655,1.0,0.0,0.0,0.0,0.0
0.9281039,0.6521533,0.13261847,0.7112112,0.7191515,1.0,0.0,0.0,0.0,0.0
0.9630603,0.7782883,0.24638848,0.6460459,0.78137404,1.0,0.0,0.0,0.0,0.0
0.9438654,0.7259436,0.22665608,0.70908177,0.63464475,1.0,0.0,0.0,0.0,0.0
0.9206832,0.712275,0.20024326,0.8000933,0.65100026,1.0,0.0,0.0,0.0,0.0
0.9482318,0.836895,0.31209102,0.74690527,0.66301143,1.0,0.0,0.0,0.0,0.0
0.945864,0.73100144,0.20078494,0.7454936,0.57635045,1.0,0.0,0.0,0.0,0.0
0.8790741,0.7449321,0.34660968,0.80517894,0.6355078,1.0,0.0,0.0,0.0,0.0
0.9267067,0.8192346,0.3707312,0.72508246,0.7399092,1.0,0.0,0.0,0.0,0.0
0.92765886,0.71883386,0.18008855,0.83082783,0.658343,1.0,0.0,0.0,0.0,0.0
0.94397783,0.8079437,0.2546155,0.7630129,0.71503454,1.0,0.0,0.0,0.0,0.0
0.9099419,0.7383792,0.24578318,0.8161761,0.70410454,1.0,0.0,0.0,0.0,0.0
0.9230092,0.7818631,0.3599436,0.78207445,0.7352865,1.0,0.0,0.0,0.0,0.0
0.927179,0.67276686,0.23828278,0.7259008,0.6916679,1.0,0.0,0.0,0.0,0.0
0.912621,0.69198966,0.26512685,0.74554276,0.71445453,1.0,0.0,0.0,0.0,0.0
0.9164729,0.75149417,0.2905053,0.7785378,0.5595097,1.0,0.0,0.0,0.0,0.0
0.9157061,0.77839786,0.35568255,0.66647243,0.76726544,1.0,0.0,0.0,0.0,0.0
0.8838962,0.6920101,0.21577851,0.72951424,0.714468,1.0,0.0,0.0,0.0,0.0
0.9167204,0.6500135,0.09823343,0.74308497,0.66575915,1.0,0.0,0.0,0.0,0.0
0.95998687,0.7854133,0.28055072,0.6991557,0.6270501,1.0,0.0,0.0,0.0,0.0
0.9217038,0.7176651,0.21680133,0.6444947,0.7327348,1.0,0.0,0.0,0.0,0.0
0.91157293,0.7268574,0.24283469,0.7186465,0.68337166,1.0,0.0,0.0,0.0,0.0
0.9133347,0.62699026,0.2431946,0.6188934,0.5836335,1.0,0.0,0.0,0.0,0.0
0.9271902,0.75245947,0.21448603,0.73859715,0.7240713,1.0,0.0,0.0,0.0,0.0
0.93737966,0.78529036,0.20395535,0.8260489,0.73241276,1.0,0.0,0.0,0.0,0.0
0.94751525,0.7158209,0.16050655,0.68852764,0.6662675,1.0,0.0,0.0,0.0,0.0
0.94193196,0.78242975,0.3454226,0.7665966,0.6602404,1.0,0.0,0.0,0.0,0.0
0.9323347,0.7417805,0.28281307,0.6692346,0.77764356,1.0,0.0,0.0,0.0,0.0
0.93442196,0.66840374,0.15827447,0.6970229,0.68395066,1.0,0.0,0.0,0.0,0.0
0.94914275,0.7674504,0.32011822,0.7148759,0.6598833,1.0,0.0,0.0,0.0,0.0
0.9588012,0.7656973,0.2672851,0.6491373,0.7707145,1.0,0.0,0.0,0.0,0.0
0.9188102,0.7551498,0.19452949,0.7818308,0.6860882,1.0,0.0,0.0,0.0,0.0
0.9336178,0.68235093,0.17320351,0.7468755,0.7517532,1.0,0.0,0.0,0.0,0.0
0.9507944,0.68276745,0.17599839,0.69748414,0.5974622,1.0,0.0,0.0,0.0,0.0
0.98072726,0.7845706,0.3595978,0.67743325,0.6555134,1.0,0.0,0.0,0.0,0.0
0.97575176,0.7345895,0.21363094,0.5980986,0.72746897,1.0,0.0,0.0,0.0,0.0
0.94501036,0.77000153,0.3404323,0.6440349,0.8284221,1.0,0.0,0.0,0.0,0.0
0.89512664,0.71752965,0.12878257,0.8309047,0.7053344,1.0,0.0,0.0,0.0,0.0
0.9619501,0.793604,0.37066177,0.66420925,0.6302504,1.0,0.0,0.0,0.0,0.0
0.89165926,0.77203906,0.3554939,0.8110037,0.7538286,1.0,0.0,0.0,0.0,0.0
0.91412467,0.72179765,0.2270325,0.7639463,0.660515,1.0,0.0,0.0,0.0,0.0
0.989721,0.74771976,0.2975455,0.67243457,0.5943532,1.0,0.0,0.0,0.0,0.0
1.002638,0.7930517,0.27992362,0.768254,0.63664716,1.0,0.0,0.0,0.0,0.0
0.9029506,0.74827844,0.29192558,0.7850941,0.6819505,1.0,0.0,0.0,0.0,0.0
0.9067125,0.6550648,0.118689455,0.70234364,0.6521953,1.0,0.0,0.0,0.0,0.0
0.9576602,0.77217835,0.29084507,0.6462103,0.77374566,1.0,0.0,0.0,0.0,0.0
0.8805821,0.6557626,0.22781377,0.8318651,0.61343515,1.0,0.0,0.0,0.0,0.0
0.9546081,0.8471916,0.3046517,0.7289015,0.8692934,1.0,0.0,0.0,0.0,0.0
0.9381652,0.78651553,0.31117186,0.77184564,0.71382,1.0,0.0,0.0,0.0,0.0
0.9451554,0.6400788,0.13724,0.6414299,0.61276543,1.0,0.0,0.0,0.0,0.0
0.9185132,0.7011445,0.15375002,0.7432877,0.65096426,1.0,0.0,0.0,0.0,0.0
0.91889775,0.657594,0.23935008,0.59430635,0.8004318,1.0,0.0,0.0,0.0,0.0
0.93551457,0.7639085,0.23621619,0.7690675,0.7297744,1.0,0.0,0.0,0.0,0.0
0.940509,0.7507567,0.26429567,0.71218735,0.707249,1.0,0.0,0.0,0.0,0.0
0.9277164,0.6630652,0.253512,0.6405031,0.6940511,1.0,0.0,0.0,0.0,0.0
0.93197703,0.760218,0.36024776,0.6053594,0.8176655,1.0,0.0,0.0,0.0,0.0
0.92669016,0.67610246,0.18091746,0.6955075,0.80122864,1.0,0.0,0.0,0.0,0.0
0.9034965,0.78077966,0.29586497,0.82210714,0.6889388,1.0,0.0,0.0,0.0,0.0
0.9125071,0.74048424,0.30483925,0.7806679,0.6693195,1.0,0.0,0.0,0.0,0.0
